 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, rowcost
Eb major (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 222+0:3:0:0:38
A major (3#), 3+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 3+0:2:0:0:1, 6+0:3:0:0:2, 3+0:2:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 3+0:2:0:0:1, 6+0:4:0:0:3, 5+0:2:0:0:1, 3+0:2:0:0:1, 4+0:1:0:0:1, 8+0:4:0:0:2, 6+0:4:0:0:3, 4+0:3:0:0:2, 4+0:3:0:0:2, 7+0:5:0:0:4, 8+0:4:0:0:4, 5+0:3:0:0:2, 3+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 3+0:2:0:0:1, 6+0:4:0:0:3, 6+0:2:0:0:1, 5+0:3:0:0:3, 5+0:2:0:0:1, 8+0:3:0:0:2, 6+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 9+0:4:0:0:3, 4+0:2:0:0:1, 5+0:1:0:0:1, 4+0:3:0:0:2, 6+0:2:0:0:1, 4+0:3:0:0:2, 8+0:3:0:0:2, 4+0:3:0:0:2, 6+0:3:0:0:2, 5+0:2:0:0:1, 3+0:2:0:0:1, 5+0:1:0:0:1, 6+0:4:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 6+0:3:0:0:2, 9+0:4:0:0:3, 7+0:4:0:0:4, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:1:0:0:1, 4+0:3:0:0:2, 6+0:3:0:0:2, 5+1:3:0:0:2, 7+0:4:0:0:3, 4+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 8+0:4:0:0:4, 3+0:2:0:0:1, 5+0:2:0:0:2, 7+0:2:0:0:1, 5+0:3:0:0:2, 7+0:3:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:2, 5+0:2:0:0:2, 7+0:4:0:0:3, 6+0:3:0:0:2, 6+0:2:0:0:1, 5+0:2:0:0:1, 5+0:1:0:0:1, 6+1:3:0:0:1, 4+0:3:0:0:2, 3+0:3:0:0:2, 8+0:6:0:0:4, 8+0:5:0:0:4, 5+0:3:0:0:3, 3+0:1:0:0:1, 3+0:2:0:0:1, 6+0:3:0:0:2, 4+0:2:0:0:1, 8+0:3:0:0:2, 5+0:3:0:0:2, 4+0:1:0:0:1, 4+0:2:0:0:1, 7+0:3:0:0:2, 5+0:2:0:0:1, 507+2:253:0:0:169
C minor (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 7+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 285+0:14:0:0:28
F# minor (3#), 3+0:2:0:0:3, 5+0:2:0:0:4, 6+0:3:0:0:5, 7+0:2:0:0:4, 3+0:2:0:0:3, 6+0:2:0:0:4, 3+0:2:0:0:3, 4+0:1:0:0:3, 3+0:2:0:0:3, 5+0:2:0:0:4, 6+0:3:0:0:5, 7+0:2:0:0:4, 3+0:2:0:0:3, 6+0:3:0:0:5, 5+0:2:0:0:4, 3+0:2:0:0:3, 5+0:1:0:0:3, 8+0:4:0:0:6, 6+0:4:0:0:5, 4+0:3:0:0:4, 4+0:3:0:0:4, 7+0:4:0:0:6, 9+0:4:0:0:6, 5+0:3:0:0:5, 3+0:2:0:0:3, 5+0:2:0:0:4, 6+0:3:0:0:5, 7+0:2:0:0:4, 3+0:2:0:0:3, 6+0:3:0:0:5, 6+0:2:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:4, 8+0:2:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 9+0:4:0:0:6, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:3:0:0:4, 6+0:2:0:0:4, 4+0:3:0:0:4, 8+0:3:0:0:5, 5+0:3:0:0:4, 6+0:2:0:0:4, 5+0:2:0:0:3, 3+0:2:0:0:3, 5+0:1:0:0:3, 6+0:4:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 6+0:3:0:0:5, 9+0:4:0:0:6, 8+0:4:0:0:6, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:3:0:0:4, 6+0:2:0:0:4, 6+0:4:0:0:5, 7+0:4:0:0:6, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:4:0:0:6, 3+0:2:0:0:3, 5+0:2:0:0:4, 7+0:2:0:0:4, 5+0:2:0:0:4, 7+0:3:0:0:5, 3+0:1:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 5+0:2:0:0:4, 7+0:4:0:0:6, 6+0:2:0:0:4, 6+0:2:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 6+1:3:0:0:4, 4+0:3:0:0:4, 3+0:3:0:0:3, 8+0:6:0:0:7, 8+0:5:0:0:7, 5+0:3:0:0:5, 3+0:1:0:0:3, 3+0:2:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 8+0:3:0:0:5, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:3, 7+0:2:0:0:4, 5+0:2:0:0:3, 513+1:240:0:0:400
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 2+0:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 158+0:3:0:0:84
E major (4#), 3+0:2:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:3, 7+0:2:0:0:2, 3+0:2:0:0:2, 6+0:2:0:0:2, 3+0:2:0:0:2, 4+0:1:0:0:1, 3+0:2:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:3, 7+0:2:0:0:2, 3+0:2:0:0:2, 6+0:3:0:0:3, 5+0:2:0:0:2, 3+0:2:0:0:2, 3+0:1:0:0:1, 9+0:4:0:0:4, 7+0:4:0:0:4, 4+0:3:0:0:3, 4+0:3:0:0:3, 7+0:4:0:0:4, 8+0:4:0:0:4, 5+0:3:0:0:3, 3+0:2:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:3, 7+0:2:0:0:2, 3+0:2:0:0:2, 6+0:3:0:0:3, 6+0:2:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:2, 8+0:2:0:0:2, 6+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+1:3:0:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:3:0:0:3, 6+0:2:0:0:2, 4+0:3:0:0:3, 8+0:3:0:0:3, 4+0:3:0:0:3, 6+0:2:0:0:2, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:1:0:0:1, 7+0:4:0:0:4, 6+0:3:0:0:3, 4+0:3:0:0:3, 6+0:3:0:0:3, 9+0:4:0:0:4, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:1:0:0:1, 4+0:3:0:0:3, 6+0:2:0:0:2, 5+1:3:0:0:3, 6+1:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:4:0:0:4, 3+0:2:0:0:2, 5+0:2:0:0:2, 7+0:2:0:0:2, 5+0:2:0:0:2, 7+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 5+0:3:0:0:3, 5+0:2:0:0:2, 7+0:4:0:0:4, 6+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+1:3:0:0:3, 5+0:3:0:0:3, 3+0:3:0:0:3, 8+0:6:0:0:6, 8+0:5:0:0:5, 5+0:3:0:0:3, 3+0:1:0:0:1, 3+0:2:0:0:2, 6+0:3:0:0:3, 4+0:2:0:0:2, 8+0:3:0:0:3, 5+0:3:0:0:3, 4+0:1:0:0:1, 4+0:2:0:0:2, 7+0:2:0:0:2, 5+0:2:0:0:2, 508+4:237:0:0:237
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 220+0:3:0:0:3
C# minor (4#), 3+0:2:0:0:3, 5+0:2:0:0:5, 6+0:3:0:0:6, 8+0:2:0:0:5, 3+0:2:0:0:3, 6+0:2:0:0:4, 3+0:2:0:0:3, 4+0:1:0:0:3, 3+0:2:0:0:3, 5+0:2:0:0:5, 6+0:3:0:0:6, 8+0:2:0:0:5, 3+0:2:0:0:3, 7+0:3:0:0:5, 5+0:2:0:0:5, 3+0:2:0:0:3, 3+0:1:0:0:3, 9+0:4:0:0:6, 7+0:4:0:0:6, 4+0:3:0:0:4, 4+0:3:0:0:4, 7+0:4:0:0:6, 8+0:4:0:0:7, 5+0:3:0:0:5, 3+0:2:0:0:3, 5+0:2:0:0:5, 6+0:3:0:0:6, 8+0:2:0:0:5, 3+0:2:0:0:3, 7+0:3:0:0:5, 6+0:2:0:0:5, 6+0:3:0:0:5, 5+0:2:0:0:5, 8+0:3:0:0:6, 6+0:2:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:4, 8+1:3:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:3:0:0:4, 6+0:2:0:0:5, 4+0:3:0:0:4, 8+0:3:0:0:6, 4+0:3:0:0:4, 6+0:3:0:0:5, 5+0:2:0:0:4, 3+0:2:0:0:3, 5+0:1:0:0:3, 7+0:4:0:0:5, 6+0:3:0:0:5, 4+0:3:0:0:4, 6+0:3:0:0:5, 10+0:4:0:0:6, 7+0:4:0:0:6, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 4+0:3:0:0:4, 6+0:2:0:0:5, 5+1:3:0:0:4, 6+1:3:0:0:5, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 8+0:4:0:0:7, 3+0:2:0:0:3, 5+0:2:0:0:5, 7+0:2:0:0:5, 5+0:2:0:0:4, 7+0:3:0:0:6, 3+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:5, 7+0:4:0:0:6, 6+0:3:0:0:5, 6+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:4, 7+1:3:0:0:4, 5+0:3:0:0:4, 3+0:3:0:0:3, 8+0:6:0:0:7, 8+0:5:0:0:7, 5+0:3:0:0:5, 3+0:1:0:0:3, 3+0:2:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 8+0:3:0:0:6, 5+0:3:0:0:5, 5+0:1:0:0:3, 4+0:2:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:4, 517+4:240:0:0:438
Db major (5b), 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 166+0:0:0:0:90
B major (5#), 3+0:2:0:0:3, 5+0:1:0:0:2, 6+0:3:0:0:4, 8+0:2:0:0:3, 3+0:2:0:0:3, 7+0:2:0:0:3, 3+0:2:0:0:3, 5+0:1:0:0:2, 3+0:2:0:0:3, 5+0:1:0:0:2, 6+0:3:0:0:4, 8+0:2:0:0:3, 3+0:2:0:0:3, 7+0:3:0:0:4, 6+0:2:0:0:3, 3+0:2:0:0:3, 3+0:1:0:0:2, 9+0:4:0:0:5, 7+0:4:0:0:5, 4+0:3:0:0:4, 4+0:3:0:0:4, 7+0:4:0:0:5, 8+0:4:0:0:5, 6+0:3:0:0:4, 3+0:2:0:0:3, 5+0:1:0:0:2, 6+0:3:0:0:4, 8+0:2:0:0:3, 3+0:2:0:0:3, 7+0:3:0:0:4, 7+0:2:0:0:3, 6+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:3, 6+0:2:0:0:3, 5+0:1:0:0:2, 5+0:2:0:0:3, 9+1:3:0:0:4, 5+0:2:0:0:3, 6+0:1:0:0:2, 4+0:3:0:0:4, 6+0:1:0:0:2, 4+0:3:0:0:4, 8+0:2:0:0:3, 4+0:3:0:0:4, 7+0:2:0:0:3, 5+0:2:0:0:3, 3+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 6+0:3:0:0:4, 4+0:3:0:0:4, 6+0:3:0:0:4, 9+0:4:0:0:5, 7+0:4:0:0:5, 5+0:2:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:2, 4+0:3:0:0:4, 7+0:2:0:0:3, 6+1:3:0:0:4, 7+1:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:2, 6+0:2:0:0:3, 9+0:4:0:0:5, 3+0:2:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:3, 8+0:3:0:0:4, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:2, 5+0:3:0:0:4, 6+0:2:0:0:3, 7+0:4:0:0:5, 7+0:2:0:0:3, 6+0:2:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:2, 7+1:3:0:0:4, 5+0:3:0:0:4, 3+0:3:0:0:3, 9+0:6:0:0:6, 8+0:5:0:0:6, 5+0:3:0:0:4, 4+0:1:0:0:2, 3+0:2:0:0:3, 7+0:3:0:0:4, 4+0:2:0:0:3, 8+0:2:0:0:3, 5+0:3:0:0:4, 5+0:1:0:0:2, 4+0:2:0:0:3, 8+0:2:0:0:3, 5+0:2:0:0:3, 543+4:231:0:0:327
