 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, rowcost
Eb major (3b), 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:1:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:1:0:0:0, 2+0+3:1:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+2:0:0:0:0, 5+0+3:1:0:0:2, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:1:0:0:1, 1+0+0:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 109+0+69:6:0:0:10
A major (3#), 4+0+2:0:0:0:0, 5+0+3:0:0:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:0:0:0:0, 6+0+4:0:0:0:0, 4+0+1:1:0:0:0, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:0, 3+0+5:0:0:0:0, 3+0+1:0:0:0:0, 5+0+5:0:0:0:1, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+5:0:0:0:0, 5+0+2:0:0:0:0, 2+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+5:0:0:0:0, 6+0+2:1:0:0:1, 6+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+4:2:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+2:0:0:0:0, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:1, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 3+0+5:0:0:0:0, 4+0+2:1:0:0:0, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:1:0:0:0, 5+0+2:0:0:0:1, 7+0+3:0:0:0:0,  , 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:1, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 222+0+138:8:0:0:6
C minor (3b), 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+2:0:0:0:0, 5+0+3:0:0:0:1, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:1:0:0:0, 2+0+3:1:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+2:0:0:0:0, 5+0+3:1:0:0:2, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 108+0+84:5:0:0:8
F# minor (3#), 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+5:0:0:0:0, 3+0+1:0:0:0:0, 5+0+5:0:0:0:1, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 5+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+2:1:0:0:1, 6+0+1:1:0:0:0, 3+0+2:0:0:0:0, 2+0+4:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+2:0:0:0:1, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:1:0:0:1, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 3+0+5:0:0:0:0, 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+3:1:0:0:0, 5+0+2:0:0:0:0, 7+0+0:0:0:0:0,  , 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:1, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 219+0+120:5:0:0:6
Ab major (4b), 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 0+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:1, 4+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:1:0:0:1, 4+0+2:0:0:0:0, 5+0+2:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+3:0:0:0:1, 5+0+3:0:0:0:2, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+3:1:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 142+0+83:3:0:0:10
E major (4#), 5+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 7+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:1:0:0:0, 4+0+4:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+5:0:0:0:0, 4+0+1:0:0:0:0, 6+0+5:0:0:0:1, 6+0+3:0:0:0:0, 4+0+2:1:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 5+0+0:0:0:0:0, 9+0+3:0:0:0:0, 7+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:1:0:0:0, 5+0+2:1:0:0:0, 6+0+3:1:0:0:0, 8+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 5+0+1:1:0:0:0, 4+0+4:0:0:0:1, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+0:0:0:0:0, 2+0+1:0:0:0:0, 252+0+101:6:0:0:2
F minor (4b), 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 6+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:1:0:0:0, 4+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+4:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:1:0:0:1, 4+0+2:0:0:0:0, 5+0+2:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 6+0+3:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 143+0+95:3:0:0:3
C# minor (4#), 5+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+4:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:1:0:0:0, 2+0+5:0:0:0:0, 4+0+0:0:0:0:0, 6+0+3:1:0:0:1, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 7+0+2:1:0:0:1, 7+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 5+0+3:0:0:0:0, 7+0+0:0:0:0:0, 3+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:1:0:0:0, 5+0+1:0:0:0:0, 6+0+2:0:0:0:0, 8+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+0:0:0:0:0, 2+0+0:0:0:0:0, 250+0+86:4:0:0:2
Db major (5b), 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:0:0:0:0, 0+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 1+0+3:0:0:0:1, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 4+0+1:0:0:0:1, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 5+0+4:1:0:0:1, 5+0+2:0:0:0:0, 5+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+3:0:0:0:0, 5+0+3:0:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 7+0+1:0:0:0:0, 5+0+2:1:0:0:1, 4+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 172+0+73:2:0:0:11
B major (5#), 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 7+0+3:0:0:0:0, 5+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+4:0:0:0:0, 0+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+5:0:0:0:0, 5+0+0:0:0:0:0, 6+0+3:1:0:0:1, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 6+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+3:0:0:0:0, 6+0+5:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 7+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:1:0:0:1, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 6+0+3:0:0:0:0, 7+0+2:0:0:0:0, 9+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 266+0+105:2:0:0:2
Bb minor (5b), 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 0+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+3:0:0:0:1, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+4:0:0:0:0, 4+0+1:0:0:0:1, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:0, 4+0+2:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+4:1:0:0:1, 5+0+2:0:0:0:0, 5+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+2:0:0:0:0, 5+0+3:0:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 7+0+1:0:0:0:0, 5+0+2:1:0:0:1, 4+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 172+0+72:2:0:0:9
G# minor (5#), 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 7+0+1:0:0:0:0, 5+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+4:0:0:0:0, 0+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+5:0:0:0:0, 5+0+0:0:0:0:0, 6+0+3:1:0:0:1, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 6+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+3:0:0:0:0, 6+0+5:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 7+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:1:0:0:1, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 7+0+2:0:0:0:0, 9+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 271+0+97:2:0:0:3
Gb major (6b), 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 7+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 0+0+1:0:0:0:0, 5+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 6+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:1, 4+0+2:0:0:0:0, 5+0+1:0:0:0:1, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 5+0+3:0:0:0:1, 6+0+2:0:0:0:0, 6+0+2:0:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:1, 5+0+3:0:0:0:1, 6+0+3:0:0:0:2, 4+0+0:0:0:0:0, 2+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 8+0+1:0:0:0:0, 6+0+2:1:0:0:1, 6+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+4:0:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 220+0+80:1:0:0:11
