 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
G minor blues (2b), 0+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:1:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 9+2:4:1:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:3:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:3:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:3:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 169+2:5:8:9:17
B minor blues (2#), 1+0:1:0:0:0, 3+0:3:0:0:1, 8+0:6:1:0:4, 4+0:3:1:0:2, 5+0:3:0:0:1, 3+0:3:0:0:1, 8+0:5:0:0:3, 4+0:3:1:0:2, 4+0:3:1:0:2, 3+0:3:0:0:1, 7+0:5:0:0:3, 4+0:3:1:0:2, 6+0:5:1:0:3, 3+0:2:0:0:0, 10+2:3:1:0:4, 3+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 7+0:5:1:0:4, 8+0:5:1:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:0, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:1, 262+2:155:9:9:79
Bb dorian (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 8+2:0:1:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:3:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:3:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:2, 4+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:3:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 136+2:0:8:9:37
D dorian (2#), 1+0:1:0:0:0, 3+0:3:0:0:1, 8+0:6:1:0:4, 4+0:3:1:0:2, 4+0:3:0:0:1, 3+0:3:0:0:1, 8+0:5:0:0:3, 4+0:3:1:0:2, 4+0:3:1:0:2, 3+0:3:0:0:1, 7+0:5:0:0:3, 4+0:3:1:0:2, 6+0:5:1:0:3, 3+0:2:0:0:0, 9+2:3:1:0:4, 3+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 7+0:5:1:0:4, 8+0:5:1:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:0, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:1, 260+2:155:9:9:79
Bb phrygian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:1:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:1:0:1, 0+0:0:0:0:0, 8+2:4:1:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 71+2:5:8:9:21
D phrygian (2#), 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:0:1, 4+0:0:1:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:1, 4+0:0:1:0:1, 4+0:0:1:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:1:0:1, 6+0:0:1:0:2, 2+0:0:0:0:0, 8+2:0:1:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 10+0:0:0:3:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 10+0:0:0:3:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:0:2, 6+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 10+0:0:0:3:4, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 209+2:0:8:9:37
Bb lydian (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 8+2:0:1:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:3:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:3:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:2, 4+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:3:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 136+2:0:8:9:37
D lydian (2#), 1+0:1:0:0:0, 3+0:3:0:0:1, 8+0:6:1:0:4, 4+0:3:1:0:2, 4+0:3:0:0:1, 3+0:3:0:0:1, 8+0:5:0:0:3, 4+0:3:1:0:2, 4+0:3:1:0:2, 3+0:3:0:0:1, 7+0:5:0:0:3, 4+0:3:1:0:2, 6+0:5:1:0:3, 3+0:2:0:0:0, 9+2:3:1:0:4, 3+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 7+0:5:1:0:4, 8+0:5:1:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:0, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:1, 260+2:155:9:9:79
Bb mixolydian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:1:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:1:0:1, 0+0:0:0:0:0, 8+2:4:1:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 71+2:5:8:9:21
D mixolydian (2#), 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:0:0:0:1, 4+0:0:1:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:1, 4+0:0:1:0:1, 4+0:0:1:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:1:0:1, 6+0:0:1:0:2, 2+0:0:0:0:0, 8+2:0:1:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 10+0:0:0:3:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 10+0:0:0:3:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:0:2, 6+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 10+0:0:0:3:4, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 209+2:0:8:9:37
Bb aeolian (2b), 0+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:1:0:1, 3+0:0:1:0:2, 0+0:0:0:0:0, 7+2:0:1:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:3:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:3:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:3:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 105+2:0:8:9:36
D aeolian (2#), 1+0:1:0:0:0, 3+0:3:0:0:1, 8+0:6:1:0:3, 4+0:3:1:0:1, 4+0:3:0:0:0, 3+0:3:0:0:1, 8+0:5:0:0:2, 4+0:3:1:0:1, 4+0:3:1:0:1, 3+0:3:0:0:1, 7+0:5:0:0:2, 4+0:3:1:0:1, 6+0:5:1:0:2, 2+0:2:0:0:0, 9+2:3:1:0:4, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 10+0:9:0:3:4, 4+0:2:0:0:0, 3+0:2:0:0:0, 5+0:4:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 10+0:9:0:3:4, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:0, 5+0:4:0:0:1, 3+0:2:0:0:0, 7+0:5:1:0:3, 7+0:5:1:0:2, 3+0:2:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 10+0:9:0:3:4, 4+0:2:0:0:0, 5+0:3:0:0:0, 5+0:4:0:0:1, 4+0:1:0:0:1, 234+2:160:9:9:45
Bb locrian (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:1:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 8+2:4:1:0:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:3:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:3:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:3:3, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 89+2:5:8:9:17
D locrian (2#), 1+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:1:0:1, 5+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:1:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:1, 5+0:0:1:0:2, 2+0:0:0:0:0, 9+2:0:1:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 9+0:0:0:3:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 9+0:0:0:3:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 9+0:0:0:3:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 173+2:0:8:9:37
Eb major (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:1:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:1:0:1, 0+0:0:0:0:0, 8+2:4:1:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:3:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 71+2:5:8:9:21
A major (3#), 1+0:1:0:0:0, 3+0:3:0:0:1, 8+0:6:1:0:4, 4+0:3:1:0:2, 4+0:3:0:0:1, 3+0:3:0:0:1, 8+0:5:0:0:3, 4+0:3:1:0:2, 4+0:3:1:0:2, 3+0:3:0:0:1, 7+0:5:0:0:3, 4+0:3:1:0:2, 6+0:5:1:0:3, 3+0:2:0:0:0, 9+2:3:1:0:4, 3+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 7+0:5:1:0:4, 8+0:5:1:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:0, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 7+0:4:0:0:2, 11+0:8:0:3:4, 4+0:2:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:2, 5+0:1:0:0:1, 260+2:155:9:9:79
C minor (3b), 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:1:0:1, 3+0:1:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:1:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0, 9+2:4:1:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:3:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:3:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:3:4, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 108+2:5:8:9:36
F# minor (3#), 1+0:0:0:0:0, 3+0:3:0:0:3, 8+0:6:1:0:7, 4+0:3:1:0:4, 3+0:2:0:0:2, 3+0:3:0:0:3, 8+0:5:0:0:7, 4+0:3:1:0:4, 4+0:3:1:0:4, 3+0:3:0:0:3, 7+0:5:0:0:6, 4+0:3:1:0:4, 6+0:4:1:0:5, 3+0:2:0:0:2, 9+2:3:0:0:4, 3+0:2:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:3, 7+0:4:0:0:6, 11+0:8:0:3:6, 4+0:2:0:0:4, 4+0:2:0:0:3, 6+0:4:0:0:5, 6+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 7+0:4:0:0:6, 11+0:8:0:3:6, 4+0:2:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 7+0:5:1:0:6, 8+0:5:1:0:7, 5+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:3, 7+0:4:0:0:6, 11+0:8:0:3:6, 4+0:2:0:0:4, 5+0:3:0:0:5, 6+0:4:0:0:5, 6+0:1:0:0:3, 263+2:151:8:9:203
C minor mel (3b), 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:0:1, 2+0:0:1:0:1, 4+0:1:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:1:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 8+2:4:1:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 9+0:0:0:3:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 9+0:0:0:3:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 9+0:0:0:3:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 142+2:5:8:9:36
F# minor mel (3#), 1+0:0:0:0:0, 4+0:3:0:0:3, 8+0:6:1:0:7, 4+0:3:1:0:4, 4+0:2:0:0:2, 4+0:3:0:0:3, 8+0:5:0:0:7, 4+0:3:1:0:4, 5+0:3:1:0:4, 4+0:3:0:0:3, 7+0:5:0:0:6, 4+0:3:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 8+2:3:0:0:4, 3+0:2:0:0:3, 6+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 8+0:4:0:0:6, 12+0:8:0:3:6, 4+0:2:0:0:4, 5+0:2:0:0:3, 7+0:4:0:0:5, 7+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:3, 8+0:4:0:0:6, 12+0:8:0:3:6, 4+0:2:0:0:4, 5+0:2:0:0:3, 5+0:3:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 7+0:5:1:0:6, 8+0:5:1:0:7, 5+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 8+0:4:0:0:6, 12+0:8:0:3:6, 4+0:2:0:0:4, 6+0:3:0:0:5, 6+0:4:0:0:5, 7+0:1:0:0:3, 287+2:151:8:9:203
Eb major blues (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:1:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 8+2:4:1:0:5, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:0:0:3:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:0:0:3:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:0:0:3:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 160+2:5:8:9:21
