 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
E major (4#), 2+0:0:1:0:1, 4+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:0, 7+0:3:0:0:2, 4+0:2:0:0:1, 2+0:0:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:2, 6+0:3:0:0:2, 2+0:0:1:0:1, 6+0:3:0:0:2, 8+0:6:0:1:4, 5+0:3:0:0:2, 10+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:2, 8+0:6:0:1:4, 5+0:3:0:0:2, 1+0:1:0:0:0, 163+1:73:3:2:53
F minor (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 4+0:2:0:0:2, 7+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 6+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:1, 0+0:0:0:0:0, 12+1:4:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+1:16:1:2:19
C# minor (4#), 1+0:0:0:0:1, 4+0:2:0:0:4, 5+0:2:0:0:3, 6+0:3:0:0:5, 1+0:0:0:0:1, 0+0:0:0:0:0, 5+0:2:0:0:5, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:2:0:0:5, 4+0:1:0:0:3, 7+0:1:0:0:4, 3+0:1:0:0:2, 7+0:3:0:0:5, 4+0:2:0:0:3, 3+0:0:0:0:2, 8+0:2:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:3, 6+0:3:0:0:5, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:5, 0+0:0:0:0:0, 5+0:3:0:0:4, 4+0:3:0:0:4, 7+0:3:0:0:5, 1+0:0:0:0:1, 6+0:3:0:0:5, 8+0:5:0:1:5, 5+0:2:0:0:4, 11+1:2:0:0:6, 4+0:2:0:0:4, 6+0:3:0:0:5, 8+0:5:0:1:5, 5+0:2:0:0:4, 1+0:0:0:0:0, 165+1:68:1:2:127
F minor mel (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:1:1, 1+0:0:0:0:0, 12+1:4:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 97+1:16:1:2:19
C# minor mel (4#), 1+0:0:0:0:1, 4+0:2:0:0:4, 6+0:2:0:0:3, 6+0:3:0:0:5, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:5, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:2:0:0:5, 4+0:1:0:0:3, 8+0:1:0:0:4, 3+0:1:0:0:2, 7+0:3:0:0:5, 4+0:2:0:0:3, 4+0:0:0:0:2, 9+0:2:0:0:5, 4+0:2:0:0:4, 6+0:2:0:0:3, 6+0:3:0:0:5, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:5, 0+0:0:0:0:0, 6+0:3:0:0:4, 4+0:3:0:0:4, 8+0:3:0:0:5, 1+0:0:0:0:1, 6+0:3:0:0:5, 8+0:5:0:1:5, 5+0:2:0:0:4, 12+1:2:0:0:6, 4+0:2:0:0:4, 6+0:3:0:0:5, 8+0:5:0:1:5, 5+0:2:0:0:4, 0+0:0:0:0:0, 176+1:68:1:2:127
Ab major blues (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:0:0:4, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 8+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:2:0:0:5, 8+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:1:1, 2+0:0:0:0:0, 14+1:4:0:0:7, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 140+1:16:0:2:43
E major blues (4#), 3+0:0:1:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:1, 3+0:1:0:0:1, 7+0:3:0:0:3, 5+0:2:0:0:2, 5+0:0:0:0:0, 9+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 1+0:0:0:0:0, 6+0:3:0:0:3, 5+0:3:0:0:3, 7+0:3:0:0:3, 3+0:0:1:0:1, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 13+1:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 1+0:0:0:0:0, 189+1:68:3:2:68
F minor blues (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:0:0:4, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 8+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:2:0:0:5, 8+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:1:1, 2+0:0:0:0:0, 14+1:4:0:0:7, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 140+1:16:0:2:43
C# minor blues (4#), 3+0:0:1:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:1, 3+0:1:0:0:1, 7+0:3:0:0:3, 5+0:2:0:0:2, 5+0:0:0:0:0, 9+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 1+0:0:0:0:0, 6+0:3:0:0:3, 5+0:3:0:0:3, 7+0:3:0:0:3, 3+0:0:1:0:1, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 13+1:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 1+0:0:0:0:0, 189+1:68:3:2:68
Ab dorian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 13+1:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 96+1:16:1:2:19
E dorian (4#), 2+0:0:1:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:1, 3+0:1:0:0:1, 7+0:3:0:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 9+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 6+0:3:0:0:3, 4+0:3:0:0:3, 7+0:3:0:0:3, 2+0:0:1:0:1, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 11+1:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 0+0:0:0:0:0, 174+1:68:3:2:68
Ab phrygian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:2:0:0:4, 7+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 5+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 13+1:4:0:0:6, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 87+1:16:1:2:35
E phrygian (4#), 2+0:0:1:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:0, 2+0:1:0:0:0, 7+0:3:0:0:1, 4+0:3:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 2+0:0:1:0:1, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 11+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 1+0:1:0:0:0, 158+1:75:3:2:43
Ab lydian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 13+1:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 96+1:16:1:2:19
E lydian (4#), 2+0:0:1:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:1, 3+0:1:0:0:1, 7+0:3:0:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 9+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 6+0:3:0:0:3, 4+0:3:0:0:3, 7+0:3:0:0:3, 2+0:0:1:0:1, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 11+1:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 0+0:0:0:0:0, 174+1:68:3:2:68
Ab mixolydian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:2:0:0:4, 7+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 5+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 13+1:4:0:0:6, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 87+1:16:1:2:35
E mixolydian (4#), 2+0:0:1:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:0, 2+0:1:0:0:0, 7+0:3:0:0:1, 4+0:3:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 2+0:0:1:0:1, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 11+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 1+0:1:0:0:0, 158+1:75:3:2:43
Ab aeolian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 6+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:1:1, 0+0:0:0:0:0, 13+1:4:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:1:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 82+1:16:1:2:23
E aeolian (4#), 2+0:0:1:0:1, 4+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:0, 7+0:3:0:0:2, 4+0:2:0:0:1, 2+0:0:0:0:0, 8+0:2:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:2, 6+0:3:0:0:2, 2+0:0:1:0:1, 6+0:3:0:0:2, 8+0:6:0:1:4, 5+0:3:0:0:2, 10+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:2, 8+0:6:0:1:4, 5+0:3:0:0:2, 1+0:1:0:0:0, 163+1:73:3:2:53
Ab locrian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:2:0:0:4, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 8+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 6+0:2:0:0:5, 8+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:2:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 14+1:4:0:0:7, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 112+1:16:0:2:43
E locrian (4#), 3+0:1:1:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 1+0:1:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:2:0:0:1, 4+0:3:1:0:2, 1+0:1:0:0:0, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:0, 3+0:1:1:0:1, 5+0:3:0:0:1, 8+0:6:0:1:2, 5+0:3:0:0:1, 12+1:2:0:0:3, 4+0:2:0:0:1, 5+0:3:0:0:1, 8+0:6:0:1:2, 5+0:3:0:0:1, 1+0:1:0:0:0, 160+1:80:3:2:37
Db major (5b), 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:2:0:0:4, 7+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 5+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 13+1:4:0:0:6, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 87+1:16:1:2:35
B major (5#), 2+0:0:1:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:1, 3+0:1:0:0:1, 7+0:3:0:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 9+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 6+0:3:0:0:3, 4+0:3:0:0:3, 7+0:3:0:0:3, 2+0:0:1:0:1, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 11+1:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 8+0:5:0:1:4, 5+0:2:0:0:2, 0+0:0:0:0:0, 174+1:68:3:2:68
Bb minor (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:3, 6+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 3+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 12+1:4:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 93+1:18:1:2:25
G# minor (5#), 2+0:0:1:0:1, 4+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:6, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:1:0:3, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:2:0:0:5, 4+0:1:0:0:4, 8+0:1:0:0:5, 3+0:1:0:0:3, 7+0:3:0:0:6, 4+0:2:0:0:3, 3+0:0:0:0:2, 10+0:2:0:0:6, 4+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:6, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:5, 0+0:0:0:0:0, 6+0:3:0:0:5, 4+0:3:0:0:4, 7+0:3:0:0:6, 2+0:0:1:0:1, 6+0:3:0:0:6, 8+0:5:0:1:5, 5+0:2:0:0:4, 11+1:2:0:0:7, 4+0:2:0:0:4, 6+0:3:0:0:6, 8+0:5:0:1:5, 5+0:2:0:0:4, 0+0:0:0:0:0, 175+1:68:4:2:139
Bb minor mel (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:1, 3+0:2:0:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:3, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:1:1, 1+0:0:0:0:0, 12+1:4:0:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 88+1:18:1:2:25
