 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
B major (5#), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 8+0:2:1:0:3, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 7+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 129+0:11:1:0:12
Bb minor (5b), 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 6+0:2:0:0:3, 2+0:0:0:0:0, 3+0:2:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 11+0:3:1:0:4, 3+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:2:0:0:3, 5+0:0:0:0:1, 5+0:3:0:0:3, 4+0:1:0:0:2, 6+0:3:0:0:4, 3+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 162+0:32:1:0:61
G# minor (5#), 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:5, 2+0:0:0:0:2, 7+0:2:0:0:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 9+0:2:1:0:5, 4+0:0:0:0:3, 6+0:0:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:1, 4+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 153+0:11:1:0:97
Bb minor mel (5b), 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 3+0:0:0:0:1, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:2:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 10+0:3:1:0:4, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:3, 4+0:0:0:0:1, 5+0:3:0:0:3, 4+0:1:0:0:2, 6+0:3:0:0:4, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 136+0:32:1:0:61
G# minor mel (5#), 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:5, 3+0:0:0:0:2, 7+0:2:0:0:6, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:3, 10+0:2:0:0:5, 4+0:0:0:0:3, 7+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:3, 6+0:0:0:0:3, 4+0:0:0:0:3, 7+0:1:0:0:4, 5+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:1, 5+0:1:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 180+0:11:0:0:97
Db major blues (5b), 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 7+0:1:0:0:5, 4+0:0:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:0:0:0:4, 7+0:2:0:0:6, 4+0:0:0:0:2, 4+0:2:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 12+0:3:1:0:8, 5+0:0:0:0:3, 8+0:1:0:0:5, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:3, 5+0:3:0:0:5, 5+0:1:0:0:5, 7+0:3:0:0:7, 5+0:0:0:0:3, 7+0:1:0:0:5, 5+0:0:0:0:3, 8+0:1:0:0:5, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:3, 7+0:0:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:3, 216+0:32:1:0:148
B major blues (5#), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 9+0:2:1:0:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 160+0:11:1:0:18
Bb minor blues (5b), 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 7+0:1:0:0:5, 4+0:0:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:0:0:0:4, 7+0:2:0:0:6, 4+0:0:0:0:2, 4+0:2:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 12+0:3:1:0:8, 5+0:0:0:0:3, 8+0:1:0:0:5, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:3, 5+0:3:0:0:5, 5+0:1:0:0:5, 7+0:3:0:0:7, 5+0:0:0:0:3, 7+0:1:0:0:5, 5+0:0:0:0:3, 8+0:1:0:0:5, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:3, 7+0:0:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:3, 216+0:32:1:0:148
G# minor blues (5#), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 9+0:2:1:0:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 160+0:11:1:0:18
Db dorian (5b), 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 4+0:0:0:0:1, 6+0:2:0:0:3, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+0:3:1:0:4, 3+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 4+0:0:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:2, 7+0:3:0:0:4, 3+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 162+0:32:1:0:61
B dorian (5#), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 9+0:2:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 156+0:11:0:0:18
Db phrygian (5b), 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:0:0:0:3, 7+0:2:0:0:5, 4+0:0:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 12+0:3:1:0:6, 4+0:0:0:0:2, 7+0:1:0:0:4, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:4, 5+0:1:0:0:4, 7+0:3:0:0:6, 5+0:0:0:0:2, 7+0:1:0:0:4, 4+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:2, 209+0:32:1:0:115
B phrygian (5#), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:1:0:3, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 104+0:11:1:0:11
Db lydian (5b), 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 4+0:0:0:0:1, 6+0:2:0:0:3, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+0:3:1:0:4, 3+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 4+0:0:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:2, 7+0:3:0:0:4, 3+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 162+0:32:1:0:61
B lydian (5#), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 9+0:2:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 156+0:11:0:0:18
Db mixolydian (5b), 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:0:0:0:3, 7+0:2:0:0:5, 4+0:0:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 12+0:3:1:0:6, 4+0:0:0:0:2, 7+0:1:0:0:4, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:4, 5+0:1:0:0:4, 7+0:3:0:0:6, 5+0:0:0:0:2, 7+0:1:0:0:4, 4+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:2, 209+0:32:1:0:115
B mixolydian (5#), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:1:0:3, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 104+0:11:1:0:11
Db aeolian (5b), 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:0:0:0:2, 7+0:2:0:0:4, 3+0:0:0:0:1, 3+0:2:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:2, 12+0:3:1:0:5, 4+0:0:0:0:1, 6+0:1:0:0:3, 2+0:0:0:0:1, 4+0:2:0:0:3, 5+0:0:0:0:2, 5+0:3:0:0:4, 5+0:1:0:0:3, 7+0:3:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 188+0:32:1:0:89
B aeolian (5#), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 8+0:2:1:0:3, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 7+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 129+0:11:1:0:12
Db locrian (5b), 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 7+0:1:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:0:0:0:4, 7+0:2:0:0:6, 4+0:0:0:0:2, 4+0:2:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 12+0:3:1:0:7, 5+0:0:0:0:3, 8+0:1:0:0:5, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:3, 5+0:3:0:0:5, 5+0:1:0:0:5, 7+0:3:0:0:7, 5+0:0:0:0:3, 7+0:1:0:0:5, 5+0:0:0:0:3, 8+0:1:0:0:5, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:3, 7+0:0:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:3, 216+0:32:1:0:146
B locrian (5#), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 75+0:11:1:0:8
Gb major (6b), 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:5, 5+0:0:0:0:3, 7+0:2:0:0:5, 4+0:0:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 12+0:3:1:0:6, 4+0:0:0:0:2, 7+0:1:0:0:4, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:4, 5+0:1:0:0:4, 7+0:3:0:0:6, 5+0:0:0:0:2, 7+0:1:0:0:4, 4+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:2, 209+0:32:1:0:115
F# major (6#), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 9+0:2:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 156+0:11:0:0:18
Eb minor (6b), 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:4, 4+0:0:0:0:2, 6+0:2:0:0:4, 4+0:0:0:0:1, 3+0:2:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:2, 11+0:3:1:0:4, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 4+0:0:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:3, 6+0:3:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 178+0:32:1:0:87
D# minor (6#), 2+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:3, 6+0:1:0:0:5, 3+0:0:0:0:2, 7+0:2:0:0:7, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:4, 10+0:2:0:0:7, 4+0:0:0:0:4, 7+0:0:0:0:5, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:4, 7+0:1:0:0:5, 4+0:0:0:0:3, 6+0:2:0:0:6, 2+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:4, 162+0:11:0:0:125
